topic_id,topic_title,topic_order,subtopic_id,subtopic_title,basesubtopic_title,basesubtopic_id,subtopic_order,basesubtopic_outcomes,subtopic_reason_for_inclusion,lantern_substrand_title,Strand
4203,Trig Functions (deg),414,53644,Identify correct quadrant from given conditions (deg),Identify correct quadrant from given conditions (deg),2706,800,,,,Functions
4203,Trig Functions (deg),414,116360,Evaluate trigonometric functions values (deg),Evaluate trigonometric functions values (deg),4007,820,,,,Functions
4203,Trig Functions (deg),414,116362,Solve trigonometric equations in first quadrant (deg),Solve trigonometric equations in first quadrant (deg),4009,860,,,,Functions
4203,Trig Functions (deg),414,51606,Solve trigonometric equations with exact values (deg),Solve trigonometric equations with exact values (deg),1286,900,,,,Functions
4203,Trig Functions (deg),414,53645,Solve trigonometric equations across 4 quadrants for any angle (deg),Solve trigonometric equations across 4 quadrants for any angle (deg),2707,940,,,,Functions
4203,Trig Functions (deg),414,143946,Find solutions to trigonometric equations with exact values on a given domain (deg),Find solutions to trigonometric equations with exact values on a given domain (deg),4969,980,,,,Functions
4203,Trig Functions (deg),414,116367,Find solutions to trigonometric equations on a given domain (deg),Find solutions to trigonometric equations on a given domain (deg),4014,1000,,,,Functions
4203,Trig Functions (deg),414,143947,Find general solutions to trigonometric equations with exact values (deg),Find general solutions to trigonometric equations with exact values (deg),4971,1040,,,,Functions
4203,Trig Functions (deg),414,53646,Find general solutions to trigonometric equations (deg),Find general solutions to trigonometric equations (deg),2708,1060,,,,Functions
4203,Trig Functions (deg),414,53647,Apply trigonometric functions in context and find solutions (deg),Apply trigonometric functions in context and find solutions (deg),2759,1100,,,,Functions
4203,Trig Functions (deg),414,143948,Solve trigonometric inequalities on restricted domain (deg),Solve trigonometric inequalities on restricted domain (deg),4972,1140,,,,Functions
4203,Trig Functions (deg),414,118494,Solve trigonometric inequalities for general solution (deg),Solve trigonometric inequalities for general solution (deg),4565,1160,,,,Functions
10895,Reciprocal Trig Functions (deg),415,116357,Use unit circle to define trig reciprocal relationships in first quadrant for exact values (deg),Use unit circle to define trig reciprocal relationships in first quadrant for exact values (deg),4004,560,,,,Functions
10895,Reciprocal Trig Functions (deg),415,116356,Use unit circle to define trig reciprocal relationships across 4 quadrants for any angle (deg),Use unit circle to define trig reciprocal relationships across 4 quadrants for any angle (deg),4003,600,,,,Functions
10895,Reciprocal Trig Functions (deg),415,143949,Use relative acute angles to find exact values for reciprocal functions (deg),Use relative acute angles to find exact values for reciprocal functions (deg),4966,680,,,,Functions
10895,Reciprocal Trig Functions (deg),415,143950,Evaluate reciprocal trigonometric expressions using a calculator (dms),Evaluate reciprocal trigonometric expressions using a calculator (dms),4984,710,,,,Functions
10895,Reciprocal Trig Functions (deg),415,143951,Evaluate reciprocal trigonometric expressions involving exact values (deg),Evaluate reciprocal trigonometric expressions involving exact values (deg),4968,740,,,,Functions
10895,Reciprocal Trig Functions (deg),415,116358,Determine reciprocal values for angles of any magnitude (deg),Determine reciprocal values for angles of any magnitude (deg),4005,780,,,,Functions
10895,Reciprocal Trig Functions (deg),415,116361,Evaluate reciprocal trigonometric functions values (deg),Evaluate reciprocal trigonometric functions values (deg),4008,840,,,,Functions
10895,Reciprocal Trig Functions (deg),415,116363,Solve trigonometric equations using reciprocal functions in first quadrant (deg),Solve trigonometric equations using reciprocal functions in first quadrant (deg),4010,880,,,,Functions
10895,Reciprocal Trig Functions (deg),415,116364,Solve trigonometric equations using reciprocal functions with exact values (deg),Solve trigonometric equations using reciprocal functions with exact values (deg),4011,920,,,,Functions
10895,Reciprocal Trig Functions (deg),415,116365,Solve trigonometric equations using reciprocal functions across 4 quadrants for any angle (deg),Solve trigonometric equations using reciprocal functions across 4 quadrants for any angle (deg),4012,960,,,,Functions
10895,Reciprocal Trig Functions (deg),415,143952,Find solutions to reciprocal trigonometric equations on a given domain (deg),Find solutions to reciprocal trigonometric equations on a given domain (deg),4970,1020,,,,Functions
10895,Reciprocal Trig Functions (deg),415,116366,Find general solutions to trigonometric equations involving reciprocal functions (deg),Find general solutions to trigonometric equations involving reciprocal functions (deg),4013,1080,,,,Functions
10895,Reciprocal Trig Functions (deg),415,116368,Apply reciprocal trigonometric functions in context and find solutions (deg),Apply reciprocal trigonometric functions in context and find solutions (deg),4015,1120,,,,Functions
4205,Trig Functions (rad),418,143953,What is the unit circle and why is it so important to trigonometry? (Investigation),What is the unit circle and why is it so important to trigonometry? (Investigation),4973,505,,,,Functions
4205,Trig Functions (rad),418,51596,Use unit circle to define trig relationships in first quadrant for exact values (rad),Use unit circle to define trig relationships in first quadrant for exact values (rad),2558,525,,,,Functions
4205,Trig Functions (rad),418,53656,Use unit circle to define trig relationships across 4 quadrants for any angle (rad),Use unit circle to define trig relationships across 4 quadrants for any angle (rad),2687,585,,,,Functions
4205,Trig Functions (rad),418,143954,Use coordinate plane to define trig ratios for any angle theta (neutral),Use coordinate plane to define trig ratios for any angle theta (neutral),4975,610,,,,Functions
4205,Trig Functions (rad),418,53657,Find relative acute angle (rad),Find relative acute angle (rad),2688,625,,,,Functions
4205,Trig Functions (rad),418,52322,Find trigonometric ratios of supplementary angles (rad),Find trigonometric ratios of supplementary angles (rad),2663,645,,,,Functions
4205,Trig Functions (rad),418,51599,Use relative acute angles to find exact values (rad),Use relative acute angles to find exact values (rad),2660,665,,,,Functions
4205,Trig Functions (rad),418,116373,Evaluate trigonometric expressions using a calculator (rad),Evaluate trigonometric expressions using a calculator (rad),4020,705,,,,Functions
4205,Trig Functions (rad),418,143955,Evaluate further trigonometric expressions involving exact values (rad),Evaluate further trigonometric expressions involving exact values (rad),4978,725,,,,Functions
4205,Trig Functions (rad),418,51603,Determine values for angles of any magnitude (rad),Determine values for angles of any magnitude (rad),2559,765,,,,Functions
4205,Trig Functions (rad),418,51625,Identify correct quadrant from given conditions (neutral),Identify correct quadrant from given conditions (neutral),2223,795,,,,Functions
4205,Trig Functions (rad),418,53663,Identify correct quadrant from given conditions (rad),Identify correct quadrant from given conditions (rad),2695,805,,,,Functions
4205,Trig Functions (rad),418,116374,Evaluate trigonometric functions values (rad),Evaluate trigonometric functions values (rad),4021,825,,,,Functions
4205,Trig Functions (rad),418,116376,Solve trigonometric equations in first quadrant (rad),Solve trigonometric equations in first quadrant (rad),4023,865,,,,Functions
4205,Trig Functions (rad),418,51607,Solve trigonometric equations with exact values (rad),Solve trigonometric equations with exact values (rad),2561,905,,,,Functions
4205,Trig Functions (rad),418,51628,Solve trigonometric equations across 4 quadrants for any angle (rad),Solve trigonometric equations across 4 quadrants for any angle (rad),2226,945,,,,Functions
4205,Trig Functions (rad),418,53664,Solve further trigonometric equations across 4 quadrants for any angle (rad),Solve further trigonometric equations across 4 quadrants for any angle (rad),2785,955,,,,Functions
4205,Trig Functions (rad),418,143956,Find solutions to trigonometric equations with exact values on a given domain (rad),Find solutions to trigonometric equations with exact values on a given domain (rad),4980,985,,,,Functions
4205,Trig Functions (rad),418,116381,Find solutions to trigonometric equations on a given domain (rad),Find solutions to trigonometric equations on a given domain (rad),4028,1005,,,,Functions
4205,Trig Functions (rad),418,143957,Find general solutions to trigonometric equations with exact values (rad),Find general solutions to trigonometric equations with exact values (rad),4982,1045,,,,Functions
4205,Trig Functions (rad),418,51630,Find general solutions to trigonometric equations (rad),Find general solutions to trigonometric equations (rad),2227,1065,,,,Functions
4205,Trig Functions (rad),418,116382,Apply trigonometric functions in context and find solutions (rad),Apply trigonometric functions in context and find solutions (rad),4029,1105,,,,Functions
4205,Trig Functions (rad),418,51631,Rewrite linear combinations of sine and cosine (rad),Rewrite linear combinations of sine and cosine (rad),2568,1130,,,,Functions
4205,Trig Functions (rad),418,116384,Solve equations that are sums of sines and cosines (rad),Solve equations that are sums of sines and cosines (rad),4073,1135,,,,Functions
4205,Trig Functions (rad),418,143958,Solve trigonometric inequalities on restricted domain (rad),Solve trigonometric inequalities on restricted domain (rad),4983,1145,,,,Functions
4205,Trig Functions (rad),418,118495,Solve trigonometric inequalities for general solution (rad),Solve trigonometric inequalities for general solution (rad),4564,1165,,,,Functions
4205,Trig Functions (rad),418,51632,Perform t-formula substitutions,Perform t-formula substitutions,2228,1170,,,,Functions
10896,Reciprocal Trig Functions (rad),419,143959,What is a reciprocal trigonometric function? (Investigation),What is a reciprocal trigonometric ratio? (Investigation),4974,545,,,,Functions
10896,Reciprocal Trig Functions (rad),419,116370,Use unit circle to define trig reciprocal relationships in first quadrant for exact values (rad),Use unit circle to define trig reciprocal relationships in first quadrant for exact values (rad),4017,565,,,,Functions
10896,Reciprocal Trig Functions (rad),419,51593,Use unit circle to define trig reciprocal relationships across 4 quadrants for any angle (rad),Use unit circle to define trig reciprocal relationships across 4 quadrants for any angle (rad),2210,605,,,,Functions
10896,Reciprocal Trig Functions (rad),419,143960,Use coordinate plane to define reciprocal trig ratios for any angle theta (neutral),Use coordinate plane to define reciprocal trig ratios for any angle theta (neutral),4976,615,,,,Functions
10896,Reciprocal Trig Functions (rad),419,143961,Use relative acute angles to find exact values for reciprocal functions (rad),Use relative acute angles to find exact values for reciprocal functions (rad),4977,685,,,,Functions
10896,Reciprocal Trig Functions (rad),419,143962,Evaluate reciprocal trigonometric expressions involving exact values (rad),Evaluate reciprocal trigonometric expressions involving exact values (rad),4979,745,,,,Functions
10896,Reciprocal Trig Functions (rad),419,116372,Determine reciprocal values for angles of any magnitude (rad),Determine reciprocal values for angles of any magnitude (rad),4019,785,,,,Functions
10896,Reciprocal Trig Functions (rad),419,143963,Identify correct quadrant from given conditions involving reciprocal functions (neutral),Identify correct quadrant from given conditions involving reciprocal functions (neutral),4985,796,,,,Functions
10896,Reciprocal Trig Functions (rad),419,116375,Evaluate reciprocal trigonometric functions values (rad),Evaluate reciprocal trigonometric functions values (rad),4022,845,,,,Functions
10896,Reciprocal Trig Functions (rad),419,116377,Solve trigonometric equations using reciprocal functions in first quadrant (rad),Solve trigonometric equations using reciprocal functions in first quadrant (rad),4024,885,,,,Functions
10896,Reciprocal Trig Functions (rad),419,116378,Solve trigonometric equations using reciprocal functions with exact values (rad),Solve trigonometric equations using reciprocal functions with exact values (rad),4025,925,,,,Functions
10896,Reciprocal Trig Functions (rad),419,116379,Solve trigonometric equations using reciprocal functions across 4 quadrants for any angle (rad),Solve trigonometric equations using reciprocal functions across 4 quadrants for any angle (rad),4026,965,,,,Functions
10896,Reciprocal Trig Functions (rad),419,143964,Find solutions to reciprocal trigonometric equations on a given domain (rad),Find solutions to reciprocal trigonometric equations on a given domain (rad),4981,1025,,,,Functions
10896,Reciprocal Trig Functions (rad),419,116380,Find general solutions to trigonometric equations involving reciprocal functions (rad),Find general solutions to trigonometric equations involving reciprocal functions (rad),4027,1085,,,,Functions
10896,Reciprocal Trig Functions (rad),419,116383,Apply reciprocal trigonometric functions in context and find solutions (rad),Apply reciprocal trigonometric functions in context and find solutions (rad),4030,1125,,,,Functions
11183,Trig Graphs - sine/cosine (deg),420,81312,"Intro to sin(x), cos(x) and tan(x) (deg)","Know of and identify sin(x), cos(x) and tan(x) (deg)",3605,500,,,,Trigonometry
11183,Trig Graphs - sine/cosine (deg),420,53648,Key features of sine and cosine curves (deg),Recognise key features of sine and cosine curves (deg),2709,520,,,,Trigonometry
11183,Trig Graphs - sine/cosine (deg),420,148470,Vertical translation for sine and cosine (deg),Perform and recognise vertical translation for sine and cosine curves and equations (deg),4601,540,,,,Trigonometry
11183,Trig Graphs - sine/cosine (deg),420,116385,Amplitude changes for sine and cosine (deg),Perform and recognise amplitude changes of sine and cosine curves and equations (deg),4031,560,,,,Trigonometry
11183,Trig Graphs - sine/cosine (deg),420,116386,Period changes for sine and cosine (deg),Perform and recognise period changes for sine and cosine curves and equations (deg),4032,580,,,,Trigonometry
11183,Trig Graphs - sine/cosine (deg),420,148471,Single transformations of sine and cosine (deg),"Single transformations of sine/cosine mixed set of 4601, 4031, 4032",5019,600,,,,Trigonometry
11183,Trig Graphs - sine/cosine (deg),420,116387,Phase shifts for sine and cosine (deg),Perform and recognise phase shifts for sine and cosine curves and equations (deg),4033,620,,,,Trigonometry
11183,Trig Graphs - sine/cosine (deg),420,148472,Single transformations of sine and cosine (including phase shift) (deg),"Single transformations of sine/cosine mixed set of 4601, 4031, 4032, 4033",5020,640,,,,Trigonometry
11183,Trig Graphs - sine/cosine (deg),420,148473,Multiple transformations of sine and cosine (deg),"Perform and recognise amplitude, period and vertical translation for sin and cos (deg)",4603,660,,,,Trigonometry
11183,Trig Graphs - sine/cosine (deg),420,53649,Multiple transformations of sine and cosine  (including phase shift) (deg),Perform and recognise mixed transformations of sine and cosine curves and equations (deg),2710,680,,,,Trigonometry
11183,Trig Graphs - sine/cosine (deg),420,148474,Multiple transformations of sine and cosine (mixed) (deg),"Mixed transformations of sine/cosine mixed set of 4603, 2710",5021,700,,,,Trigonometry
11183,Trig Graphs - sine/cosine (deg),420,53650,Domain and range of sine and cosine curves (deg),"State domain and range of sine and cosine curves with amplitude, period, vertical changes (deg)",2711,720,,,,Trigonometry
11183,Trig Graphs - sine/cosine (deg),420,148475,Domain and range of sine and cosine curves (including phase shift) (deg),State domain and range of sine and cosine curves with phase-shift changes  (deg),5022,740,,,,Trigonometry
11183,Trig Graphs - sine/cosine (deg),420,148476,Domain and range of sine and cosine curves (mixed) (deg),"State domain and range of sine/cosine  mixed set of 2711, 5022",5023,760,,,,Trigonometry
11183,Trig Graphs - sine/cosine (deg),420,53651,Graphing sine/cosine with transformations (deg),"Graph sine or cosine curves with amplitude, period, vertical translation changes (deg)",2712,780,,,,Trigonometry
11183,Trig Graphs - sine/cosine (deg),420,148477,Graphing sine/cosine with transformations  (including phase shift) (deg),Graph sine and cosine curves that involve a phase shift (deg),5024,800,,,,Trigonometry
11183,Trig Graphs - sine/cosine (deg),420,148478,Graphing sine/cosine with transformations (mixed) (deg),"Graph sine and cosine curves involving transformations mixed set 2712, 5024",5025,820,,,,Trigonometry
11183,Trig Graphs - sine/cosine (deg),420,53653,Finding equations of sine and cosine curves (deg),State equation of sine and cosine curves up to a sin(bx)+c  (deg),2714,840,,,,Trigonometry
11183,Trig Graphs - sine/cosine (deg),420,148479,Finding equations of sine and cosine curves (including phase shift) (deg),State equation of sine and cosine curves involving a phase shift (deg),5026,860,,,,Trigonometry
11183,Trig Graphs - sine/cosine (deg),420,148480,Finding equations of sine and cosine curves (mixed) (deg),"State equation of sine and cosine curves with transformations mixed set 2714, 5026",5027,880,,,,Trigonometry
11183,Trig Graphs - sine/cosine (deg),420,53654,Find solutions from a graph for sine and cosine equations (deg),Find solutions graphically for sine/cosine equations up to a sin(bx)+c (deg),2715,900,,,,Trigonometry
11183,Trig Graphs - sine/cosine (deg),420,148481,Find solutions from a graph for sine and cosine equations (including phase shift) (deg),Find solutions graphically for sine/cosine equations involving phase shift (deg),5028,920,,,,Trigonometry
11183,Trig Graphs - sine/cosine (deg),420,148482,Find solutions from a graph for sine and cosine equations (mixed) (deg),"Find solutions graphically to sine/cosine equations mixed set of 2715, 5028",5029,940,,,,Trigonometry
11183,Trig Graphs - sine/cosine (deg),420,53655,Applications of sine and cosine functions (deg),Solve applications of sine and cosine functions involving transformations up to a sin(bx)+c (deg),2716,960,,,,Trigonometry
11183,Trig Graphs - sine/cosine (deg),420,148483,Applications of sine and cosine functions (including phase shift) (deg),Solve applications of sine/cosine functions involving phase shift (deg),5030,980,,,,Trigonometry
11183,Trig Graphs - sine/cosine (deg),420,148484,Applications of sine and cosine functions (mixed) (deg),"Solve applications of sine and cosine functions mixed set of 2716, 5030",5031,1000,,,,Trigonometry
11183,Trig Graphs - sine/cosine (deg),420,148485,Modelling periodic data using sine/cosine functions (Investigation) (deg),Modelling periodic data using sine/cosine functions (Investigation) (deg),5032,1060,,,,Trigonometry
11183,Trig Graphs - sine/cosine (deg),420,192063,Inequalities with sine and cosine (deg),Solve inequalities with sine/cosine (deg),5081,1065,,,,Trigonometry
11183,Trig Graphs - sine/cosine (deg),420,53652,Graphing cosine curves (deg),TBD - Graph cosine curves (deg),2713,1099,,,,Trigonometry
11184,Trig Graphs - tangent (deg),421,116388,Key features of tangent curves (deg),Recognise key features of tangent curves (deg),4034,1100,,,,Trigonometry
11184,Trig Graphs - tangent (deg),421,148486,Vertical translation for tangent curves (deg),Perform and recognise vertical translation of tangent curves and equations (deg),5033,1120,,,,Trigonometry
11184,Trig Graphs - tangent (deg),421,116389,Dilation of tangent curves (deg),Perform and recognise dilation of tangent curves and equations (deg),4035,1140,,,,Trigonometry
11184,Trig Graphs - tangent (deg),421,116390,Period changes for tangents (deg),Perform and recognise period changes for tangent curves and equations (deg),4036,1160,,,,Trigonometry
11184,Trig Graphs - tangent (deg),421,116391,Phase shifts for tangents (deg),Perform and recognise phase shifts for tangent curves and equations (deg),4037,1180,,,,Trigonometry
11184,Trig Graphs - tangent (deg),421,148487,Single transformations on tangent curves and equations (deg),"Single transformations of tangent mixed set of 5033, 4035, 4036, 4037",5034,1200,,,,Trigonometry
11184,Trig Graphs - tangent (deg),421,116392,Multiple transformations on tangent curves and equations (deg),Perform and recognise mixed transformations of tangent curves and equations (deg),4038,1220,,,,Trigonometry
11184,Trig Graphs - tangent (deg),421,116393,Domain and range of tangent curves (deg),State domain and range of tangent curves including transformations (deg),4039,1240,,,,Trigonometry
11184,Trig Graphs - tangent (deg),421,116394,Graphing tangent curves with transformations (deg),Graph tangent curves including transformations (deg),4040,1260,,,,Trigonometry
11184,Trig Graphs - tangent (deg),421,116395,Finding the equation of a tangent curve (deg),Find the equation of a tangent curve including transformations (deg),4041,1280,,,,Trigonometry
11184,Trig Graphs - tangent (deg),421,192064,Find solutions graphically for tangent equations (deg),Find solutions graphically for tangent equations (deg),5080,1295,,,,Trigonometry
11184,Trig Graphs - tangent (deg),421,148488,Applications of tangent functions (deg),Solve applications of tangent function involving transformations (deg),5035,1300,,,,Trigonometry
11185,Trig Graphs - reciprocals (deg),422,116396,"Intro to sec(x), cosec(x) and cot(x) (deg)","Identify sec(x), cosec(x) and cot(x) (deg)",4042,1400,,,,Trigonometry
11185,Trig Graphs - reciprocals (deg),422,116397,"Key features of cot, sec and cosec curves (deg)","Recognise key features of cot, sec and cosec curves (deg)",4043,1420,,,,Trigonometry
11185,Trig Graphs - reciprocals (deg),422,192065,"Single transformations of cot, sec and cosec curves and equations (deg)","Perform and recognise single transformations of cot, sec and cosec curves and equations (deg)",5338,1438,,,,Trigonometry
11185,Trig Graphs - reciprocals (deg),422,116398,"Transformations of cot, sec and cosec curves and equations (deg)","Perform and recognise mixed transformations of cot, sec and cosec curves and equations (deg)",4044,1440,,,,Trigonometry
11185,Trig Graphs - reciprocals (deg),422,116399,"Domain and range of cot, sec and cosec curves (deg)","State domain and range of cot, sec and cosec curves (deg)",4045,1460,,,,Trigonometry
11185,Trig Graphs - reciprocals (deg),422,116400,"Graphing cot, sec and cosec curves (deg)","Graph cot, sec and cosec curves  (deg)",4046,1480,,,,Trigonometry
11185,Trig Graphs - reciprocals (deg),422,116401,"Finding the equation of a cot, sec and cosec curve (deg)","Find the equation of a cot, sec and cosec curve (deg)",4047,1500,,,,Trigonometry
11185,Trig Graphs - reciprocals (deg),422,148489,Applications of cot/sec/cosec functions (deg),Solve applications of reciprocal trig functions involving transformations (deg),5036,1520,,,,Trigonometry
11186,Trig Graphs - mixed (deg),423,116403,Analysing solutions to trigonometric functions (deg),Analyse solutions to trigonometric functions (deg) CAS,4049,1600,,,,Trigonometry
11186,Trig Graphs - mixed (deg),423,148490,Analyse solutions to trigonometric functions with reciprocal functions (deg),Analyse solutions to trigonometric functions with reciprocal functions (deg) CAS,5037,1620,,,,Trigonometry
11186,Trig Graphs - mixed (deg),423,118497,Analysing solutions to trigonometric inequalities (deg),Analyse solutions to trigonometric inequalities (deg) CAS,4563,1640,,,,Trigonometry
11187,Trig Graphs - sine/cosine (rad),424,51601,Symmetrical and periodic nature of trig functions (rad),Symmetrical and periodic nature of trig functions (rad),1284,400,,,,Trigonometry
11187,Trig Graphs - sine/cosine (rad),424,81313,"Intro to sin(x), cos(x) and tan(x) (rad)","Identify sin(x), cos(x) and tan(x) (rad)",3606,510,,,,Trigonometry
11187,Trig Graphs - sine/cosine (rad),424,51636,Graphing sine curves (rad),deprecated: Graph sine curves (rad),1287,530,,,,Trigonometry
11187,Trig Graphs - sine/cosine (rad),424,51633,Key features of sine and cosine curves (rad),Recognise key features of sine and cosine curves (rad),2190,530,,,,Trigonometry
11187,Trig Graphs - sine/cosine (rad),424,51637,Graphing cosine curves (rad),deprecated: Graph cosine curves (rad),1289,540,,,,Trigonometry
11187,Trig Graphs - sine/cosine (rad),424,148491,Vertical translation for sine and cosine (rad),Perform and recognise vertical translation for sine and cosine curves and equations (rad),4600,550,,,,Trigonometry
11187,Trig Graphs - sine/cosine (rad),424,116404,Amplitude changes for sine and cosine (rad),Perform and recognise amplitude of sine and cosine curves and equations (rad),4050,570,,,,Trigonometry
11187,Trig Graphs - sine/cosine (rad),424,116405,Period changes for sine and cosine (rad),Perform and recognise period changes for sine and cosine curves and equations (rad),4051,590,,,,Trigonometry
11187,Trig Graphs - sine/cosine (rad),424,148492,Single transformations of sine and cosine (rad),"Single transformations of sine/cosine mixed set of 4600, 4050, 4051",5044,610,,,,Trigonometry
11187,Trig Graphs - sine/cosine (rad),424,116406,Phase shifts for sine and cosine (rad),Perform and recognise phase shifts for sine and cosine curves and equations (rad),4052,630,,,,Trigonometry
11187,Trig Graphs - sine/cosine (rad),424,148493,Single transformations of sine and cosine (including phase shift) (rad),"Single transformations of sine/cosine mixed set of 4600, 4050, 4051, 4052",5045,650,,,,Trigonometry
11187,Trig Graphs - sine/cosine (rad),424,148494,Multiple transformations of sine and cosine (rad),"Perform and recognise amplitude, period and vertical translation for sin and cos (rad)",4602,670,,,,Trigonometry
11187,Trig Graphs - sine/cosine (rad),424,51634,Multiple transformations of sine and cosine  (including phase shift) (rad),Perform and recognise mixed transformations of sine and cosine curves and equations (rad),2191,690,,,,Trigonometry
11187,Trig Graphs - sine/cosine (rad),424,148495,Mutliple transformations of sine and cosine (mixed) (rad),"Mixed transformations of sine/cosine mixed set of 4602, 2191",5046,710,,,,Trigonometry
11187,Trig Graphs - sine/cosine (rad),424,148496,Domain and range of sine and cosine curves (rad),State domain and range of sine and cosine curves with phase-shift changes  (rad),5047,730,,,,Trigonometry
11187,Trig Graphs - sine/cosine (rad),424,51635,Domain and range of sine and cosine curves (including phase shift) (rad),"State domain and range of sine and cosine curves with amplitude, period, vertical changes (rad)",2196,750,,,,Trigonometry
11187,Trig Graphs - sine/cosine (rad),424,148497,Domain and range of sine and cosine curves (mixed) (rad),"State domain and range of sine/cosine  mixed set of 5047, 2196",5048,770,,,,Trigonometry
11187,Trig Graphs - sine/cosine (rad),424,148498,Graphing sine/cosine with transformations (rad),"Graph sine or cosine curves with amplitude, period, vertical translation changes (rad)",5049,790,,,,Trigonometry
11187,Trig Graphs - sine/cosine (rad),424,148499,Graphing sine/cosine with transformations  (including phase shift) (rad),Graph sine and cosine curves that involve a phase shift (rad),5050,810,,,,Trigonometry
11187,Trig Graphs - sine/cosine (rad),424,148500,Graphing sine/cosine with transformations (mixed) (rad),"Graph sine and cosine curves involving transformations mixed set 5049, 5050",5051,830,,,,Trigonometry
11187,Trig Graphs - sine/cosine (rad),424,148501,Finding equations of sine and cosine curves (rad),State equation of sine and cosine curves involving a phase shift (rad),5052,850,,,,Trigonometry
11187,Trig Graphs - sine/cosine (rad),424,51638,Finding equations of sine and cosine curves (including phase shift) (rad),State equation of sine and cosine curves up to a sin (bx) + c  (rad),2192,870,,,,Trigonometry
11187,Trig Graphs - sine/cosine (rad),424,148502,Finding equations of sine and cosine curves (mixed) (rad),"State equation of sine and cosine curves with transformations mixed set 5052, 2192",5053,890,,,,Trigonometry
11187,Trig Graphs - sine/cosine (rad),424,148503,Find solutions from a graph for sine and cosine equations (rad),Find solutions graphically for sine/cosine equations involving phase shift (rad),5054,910,,,,Trigonometry
11187,Trig Graphs - sine/cosine (rad),424,51639,Find solutions from a graph for sine and cosine equations (including phase shift) (rad),Find solutions graphically for sine/cosine equations up to a sin (bx) + c (rad),346,930,,,,Trigonometry
11187,Trig Graphs - sine/cosine (rad),424,148504,Find solutions from a graph for sine and cosine equations (mixed) (rad),Find solutions graphically to sine/cosine equations mixed set of 5054 346,5055,950,,,,Trigonometry
11187,Trig Graphs - sine/cosine (rad),424,148505,Applications of sine and cosine functions (rad),Solve applications of sine/cosine functions involving phase shift (rad),5056,970,,,,Trigonometry
11187,Trig Graphs - sine/cosine (rad),424,51640,Applications of sine and cosine functions (including phase shift) (rad),Solve applications of sine and cosine functions involving transformations up to a sin (bx) + c (rad),1293,990,,,,Trigonometry
11187,Trig Graphs - sine/cosine (rad),424,148506,Applications of sine and cosine functions (mixed) (rad),"Solve applications of sine and cosine functions mixed set o 5056, 1293",5059,1010,,,,Trigonometry
11187,Trig Graphs - sine/cosine (rad),424,116407,Graph sums of sine and cosine (rad),Graph sums of sine and cosine (rad),4074,1030,,,,Trigonometry
11187,Trig Graphs - sine/cosine (rad),424,70027,Sine Waves and Music (Investigation) (rad),Sine Waves and Music (Investigation) LIVE,3367,1050,,,,Trigonometry
11187,Trig Graphs - sine/cosine (rad),424,148507,Modelling periodic data using sine/cosine functions (Investigation) (rad),Modelling periodic data using sine/cosine functions (Investigation) (rad),5057,1070,,,,Trigonometry
11187,Trig Graphs - sine/cosine (rad),424,51651,Solve harmonic motion problems (rad),Solve harmonic motion problems (rad),2203,1075,,,,Trigonometry
11187,Trig Graphs - sine/cosine (rad),424,192066,Solve inequalities with sine/cosine (rad),Solve inequalities with sine/cosine (rad),5079,1078,,,,Trigonometry
11188,Trig Graphs - tangent (rad),425,51641,Key features of tangent curves (rad),Recognise key features of tangent curves (rad),2193,1110,,,,Trigonometry
11188,Trig Graphs - tangent (rad),425,148508,Vertical translation for tangent curves (rad),Perform and recognise vertical translation of tangent curves and equations (rad),5060,1130,,,,Trigonometry
11188,Trig Graphs - tangent (rad),425,116408,Dilation of tangent curves (rad),Perform and recognise dilation of tangent curves and equations (rad),4053,1150,,,,Trigonometry
11188,Trig Graphs - tangent (rad),425,116409,Period changes for tangents (rad),Perform and recognise period changes for tangent curves and equations (rad),4054,1170,,,,Trigonometry
11188,Trig Graphs - tangent (rad),425,116410,Phase shifts for tangents (rad),Perform and recognise phase shifts for tangent curves and equations (rad),4055,1190,,,,Trigonometry
11188,Trig Graphs - tangent (rad),425,148509,Single transformations on tangent curves and equations (rad),"Single transformations of tangent mixed set of 5060, 4053, 4054, 4055",5061,1210,,,,Trigonometry
11188,Trig Graphs - tangent (rad),425,51642,Multiple transformations on tangent curves and equations (rad),Perform and recognise mixed transformations of tangent curves and equations (rad),2194,1230,,,,Trigonometry
11188,Trig Graphs - tangent (rad),425,51643,Domain and range of tangent curves (rad),State domain and range of tangent curves including transformations (rad),2197,1250,,,,Trigonometry
11188,Trig Graphs - tangent (rad),425,51644,Graphing tangent curves with transformations (rad),Graph tangent curves including transformations (rad),1757,1270,,,,Trigonometry
11188,Trig Graphs - tangent (rad),425,51645,Finding the equation of a tangent curve (rad),Find the equation of a tangent curve including transformations (rad),2195,1290,,,,Trigonometry
11188,Trig Graphs - tangent (rad),425,192067,Find solutions graphically for tangent equations (rad),Find solutions graphically for tangent equations (rad),5077,1295,,,,Trigonometry
11188,Trig Graphs - tangent (rad),425,148510,Applications of tangent functions (rad),Solve applications of tangent function involving transformations (rad),5062,1310,,,,Trigonometry
11189,Trig Graphs - reciprocals (rad),426,81314,"Intro to sec(x), cosec(x) and cot(x) (rad)","Identify sec(x), cosec(x) and cot(x) (rad)",3607,1410,,,,Trigonometry
